epoch,variable,group,weight
0,295,1,-2.3168863959824355
0,296,0,-2.6680183278725775
0,296,1,3.9598247789755114
0,297,0,-2.282039893459926
0,297,1,-8.031313002772071
0,298,0,3.1591582956491244
0,298,1,2.3019429697448914
0,299,0,-5.150038768545848
0,299,1,2.4076155626661677
0,300,0,-2.1349232107993563
0,300,1,-3.60191950359567
0,301,0,2.1222429625027037
0,301,1,-3.4976511695908736
0,302,0,3.77071860438931
0,302,1,2.716609844575346
0,303,0,2.414886054941714
0,303,1,3.4876230490666207
0,304,0,2.6350688919923595
0,304,1,2.197866561475404
0,305,0,-4.993126404160971
0,305,1,-2.3590924749462796
0,306,0,-2.4609115617137776
0,306,1,-6.220488330505451
0,307,0,2.507188079940039
0,307,1,-3.639263357474977
0,308,0,-2.7556724519210776
0,308,1,2.894916335753632
0,309,0,-2.5251026413415767
0,309,1,2.923570183990583
0,310,0,-4.775293498265636
0,310,1,-2.2560168482046916
0,311,0,2.112945432693747
0,311,1,2.1567453157975747
0,312,0,2.8834207461463186
0,312,1,-3.1245551197597026
0,313,0,-2.8943654100097183
0,313,1,-2.777178844422733
0,314,0,2.902138898886278
0,314,1,2.486387490602934
0,315,0,2.4915548891935715
0,315,1,-2.4369758598854827
0,316,0,2.325283842434226
0,316,1,2.807167928757515
0,317,0,-5.441245050190729
0,317,1,-2.5210299315287514
0,318,0,-3.4207821359944695
0,318,1,2.5938416392543417
0,319,0,-2.4821645162970496
0,319,1,-3.453477710854876
0,320,0,-2.195039483381128
0,320,1,-2.1760807924887966
0,321,0,-5.353723133192176
0,321,1,-3.785773107147254
0,322,0,2.4588361947704107
0,322,1,-2.273412130490868
0,323,0,-2.5891889624498496
0,323,1,3.569891104757659
0,324,0,2.9721838609500577
0,324,1,-2.9883526350952203
0,325,0,-2.716000668924614
0,325,1,-2.9282335047592247
0,326,0,-2.262385373803522
0,326,1,4.050083839122872
0,327,0,-2.82166562585641
0,327,1,2.691649449226729
0,328,0,-2.5612951769907886
0,328,1,-3.4048770411286906
0,329,0,-2.3886818270532775
0,329,1,-2.6185628452963408
0,330,0,-2.3164080953685646
0,330,1,3.739764866137104
0,331,0,-4.314496318220997
0,331,1,2.4130256732693685
0,332,0,2.2505735561392264
0,332,1,2.4712486311873954
0,333,0,-2.875434728224137
0,333,1,-4.242852795047294
0,334,0,2.290476684347635
0,334,1,2.596471606840233
0,335,0,-2.2759974044419145
0,335,1,-3.356832416939088
0,336,0,-2.6955489442601523
0,336,1,-2.5266663892444687
0,337,0,-3.7477043360357025
0,337,1,-3.592046322148876
0,338,0,-2.529386879400502
0,338,1,-2.2117654944336596
0,339,0,-2.2841798598005374
0,339,1,-3.6602156271076782
0,340,0,2.6299131170104015
0,340,1,-3.567386587921301
0,341,0,-2.7996037125975684
0,341,1,3.7569916514859267
0,342,0,-3.023118626952139
0,342,1,-3.6932246568199973
0,343,0,-2.7248656984524042
0,343,1,2.6283105854178537
0,344,0,2.2509311586864507
0,344,1,-3.4969365424124237
0,345,0,2.426787915033526
0,345,1,-2.11540351504588
0,346,0,-3.8027964195328288
0,346,1,-2.9908737847223703
0,347,0,4.3113458736320815
0,347,1,-2.0909415518654098
0,348,0,-3.924567884484185
0,348,1,-3.786143056280593
0,349,0,2.871346846682632
0,349,1,-2.198204525555106
0,350,0,-2.3441083777365135
0,350,1,2.138390461203992
0,351,0,-2.6854601793168267
0,351,1,2.8773441954096857
0,352,0,-2.4572826434484663
0,352,1,4.374240088118339
0,353,0,2.1311131273153783
0,353,1,-2.3377851503615243
0,354,0,-2.207875344697159
0,354,1,-2.214605321483069
0,355,0,2.3411520198682907
0,355,1,-2.6935249267132875
0,356,0,-2.476546705314164
0,356,1,-2.4024384735055855
0,357,0,-3.9305370620847886
0,357,1,2.18307266121224
0,358,0,-4.469056115383589
0,358,1,-3.2136548156443143
0,359,0,4.298804713367111
0,359,1,2.425276250684909
0,360,0,2.182148168535231
0,360,1,-3.650597289020181
0,361,0,2.425923188877524
0,361,1,2.484903758966907
0,362,0,-5.386247048132186
0,362,1,2.4660067284270175
0,363,0,3.343162714048143
0,363,1,2.2137020115531136
0,364,0,3.3205741007449197
0,364,1,3.2584674370935103
0,365,0,3.306245136259891
0,365,1,-2.7313586383918826
0,366,0,2.6828634369273883
0,366,1,2.6783807301543576
0,367,0,3.1994195456285706
0,367,1,-4.72465239469472
0,368,0,2.1104234722486868
0,368,1,2.485344273426232
0,369,0,2.6438378697515197
0,369,1,3.617683787717038
0,370,0,3.056885662218235
0,370,1,-2.2299182133194586
0,371,0,-3.648771420419608
0,371,1,-2.3690236272678757
0,372,0,-3.544864752522459
0,372,1,-2.8028826799768884
0,373,0,-2.962219109133956
0,373,1,-3.159201461431088
0,374,0,4.923607711293828
0,374,1,2.3121926366886973
0,375,0,3.9204667424720214
0,375,1,-2.6586834175771354
0,376,0,3.213303929314637
0,376,1,2.7153738511494945
0,377,0,3.169941551309435
0,377,1,2.3238218628887535
0,378,0,3.243497130028455
0,378,1,-4.223463058400068
0,379,0,-2.692981938729977
0,379,1,-2.7830022210753373
0,380,0,2.4612007859396883
0,380,1,-2.1469859161017046
0,381,0,2.792580322458808
0,381,1,2.28669635621924
0,382,0,-3.8872347842893396
0,382,1,-2.664152216623629
0,383,0,2.3126124807205524
0,383,1,2.1015945329550507
0,384,0,2.564455371888477
0,384,1,3.613381495290318
0,385,0,2.4754768536909033
0,385,1,-4.102893948279758
0,386,0,2.7990807645201112
0,386,1,-2.3872448861685225
0,387,0,-2.5056065517967916
0,387,1,2.800343420605615
0,388,0,2.3493031675118874
0,388,1,3.326988085149251
0,389,0,-2.165622829703233
0,389,1,-5.90376242854177
1,0,0,-2.15221580060838
1,0,1,2.606346507217083
1,1,0,-3.2318946193422287
1,1,1,2.1112647524218286
1,2,0,2.309332536008339
1,2,1,-2.12602045979175
1,3,0,5.214880133121325
1,3,1,2.3022425590684823
1,4,0,2.752954890843336
1,4,1,2.906649612388579
1,5,0,-2.8422910298955593
1,5,1,2.204173653171948
1,6,0,2.1902506586342128
1,6,1,2.3990651168075536
1,7,0,-2.2284854133709113
1,7,1,-2.949568901554971
1,8,0,-2.7908145520197403
1,8,1,-2.789204481485331
1,9,0,-2.4972444047710014
1,9,1,2.8507832193495886
1,10,0,-5.840190834970233
1,10,1,3.4459221914384845
1,11,0,2.3381957290953386
1,11,1,-2.7471489407890246
1,12,0,3.04676288399434
1,12,1,-2.123973245402429
1,13,0,2.1527420411016522
1,13,1,-2.133235218358695
1,14,0,2.94159996456133
1,14,1,3.230370382225016
1,15,0,-2.1349588092965748
1,15,1,-2.5926577429338535
1,16,0,-6.766158471187978
1,16,1,-2.4501708917254192
1,17,0,-2.5895374338119534
1,17,1,-2.7457660106711357
1,18,0,-2.661444585685316
1,18,1,-2.3479887225277145
1,19,0,3.9804866955135214
1,19,1,-2.363464789094896
1,20,0,-2.7462746898609782
1,20,1,-2.8200005881988655
1,21,0,-5.33896295991789
1,21,1,2.450413405035043
1,22,0,2.5576997234363166
1,22,1,-2.2513315705966166
1,23,0,5.545312040825155
1,23,1,-2.8385604344152577
1,24,0,2.512260275803793
1,24,1,2.511827584827596
1,25,0,2.4213328237456158
1,25,1,-2.736744151941658
1,26,0,-2.559090941724179
1,26,1,3.9236061231171675
1,27,0,4.127376152081148
1,27,1,-3.813513949253649
1,28,0,2.1102713202894674
1,28,1,2.3512056479047816
1,29,0,3.7461558728289868
1,29,1,2.1109728874004374
1,30,0,2.769190243932919
1,30,1,-2.2581392727648018
1,31,0,-4.983137224243029
1,31,1,4.114309703611095
1,32,0,-4.971950276935662
1,32,1,3.076694884085209
1,33,0,-3.7854513807475003
1,33,1,3.1528999783791654
1,34,0,-2.171739908894991
1,34,1,3.487723334343592
1,35,0,2.203174881896711
1,35,1,6.625678228500755
1,36,0,-3.2620455182131916
1,36,1,3.2682038364653776
1,37,0,2.132035388932856
1,37,1,3.0620625250469153
1,38,0,2.680959643126573
1,38,1,3.272377057003128
1,39,0,4.280038904102711
1,39,1,-2.300053374561766
1,40,0,3.1468394180375814
1,40,1,4.363849353672565
1,41,0,3.8172902483837516
1,41,1,-3.7887918666752447
1,42,0,-2.2954397809437124
1,42,1,-3.2965524596741087
1,43,0,-2.1158397657086194
1,43,1,2.1149501001444584
1,44,0,-2.973810760304528
1,44,1,-2.740590293022499
1,45,0,-2.284055444405533
1,45,1,-4.2849003718975895
1,46,0,3.082695512823699
1,46,1,-2.1986382881922393
1,47,0,2.2040092486203866
1,47,1,2.590536674359122
1,48,0,-3.394548271303939
1,48,1,2.3764676841213297
1,49,0,-3.0240688310976354
1,49,1,2.7745156884641924
1,50,0,-2.206275279562234
1,50,1,3.227984562687736
1,51,0,-2.3573099009480236
1,51,1,2.3833304049767214
1,52,0,3.2185663234966317
1,52,1,-2.6437999299856094
1,53,0,2.6853953888247277
1,53,1,-2.2925937130875016
1,54,0,4.00278760817508
1,54,1,2.2324254064551856
1,55,0,-3.8816337529601355
1,55,1,-2.9453290788190305
1,56,0,-2.942271898726474
1,56,1,-3.0881920308850743
1,57,0,3.826835041241543
1,57,1,4.117528088819324
1,58,0,3.701813863134789
1,58,1,-2.116873646530508
1,59,0,-3.149699186795779
1,59,1,2.135780636227814
1,60,0,-2.579681243516683
1,60,1,-2.459320884048816
1,61,0,-2.1568994251051707
1,61,1,-3.282662179917978
1,62,0,-4.7732990578374475
1,62,1,2.3759994755766405
1,63,0,3.2976456652967063
1,63,1,-2.706907175582057
1,64,0,2.2300967734455854
1,64,1,-2.252279525430065
1,65,0,2.6896398842015317
1,65,1,2.3450929511885037
1,66,0,-2.304496114209269
1,66,1,-2.919320975852778
1,67,0,2.2722790513733795
1,67,1,-5.289178945736326
1,68,0,-3.423420920862014
1,68,1,-3.9145274142339392
1,69,0,-2.3339523481952074
1,69,1,-3.6389600252594776
1,70,0,3.059314160762373
1,70,1,4.968136440658896
1,71,0,-3.972210983755306
1,71,1,4.131571554619623
1,72,0,2.3743013133564093
1,72,1,-2.0915882941132264
1,73,0,-2.2127596064918564
1,73,1,4.827028359781063
1,74,0,2.7291455018291026
