epoch,kernel,input,filter,weight
0,0,0,0,0.0696190595626831
0,0,0,1,-0.2181774228811264
0,0,0,2,-0.16680270433425903
0,0,0,3,-0.19908428192138672
0,0,0,4,0.2269403487443924
0,0,1,0,-0.13687418401241302
0,0,1,1,-0.20673862099647522
0,0,1,2,0.029511775821447372
0,0,1,3,0.07507734000682831
0,0,1,4,-0.21354351937770844
0,0,2,0,0.23101192712783813
0,0,2,1,0.12525835633277893
0,0,2,2,0.06949411332607269
0,0,2,3,-0.19451457262039185
0,0,2,4,-0.11173652857542038
0,0,3,0,-0.12692290544509888
0,0,3,1,0.09202692657709122
0,0,3,2,0.09950512647628784
0,0,3,3,-0.23373328149318695
0,0,3,4,-0.03150579705834389
0,1,0,0,-0.0729159563779831
0,1,0,1,-0.05662263184785843
0,1,0,2,-0.20419780910015106
0,1,0,3,-0.1941867470741272
0,1,0,4,0.23247486352920532
0,1,1,0,0.19638067483901978
0,1,1,1,0.05987219139933586
0,1,1,2,0.23180066049098969
0,1,1,3,0.19218914210796356
0,1,1,4,0.16851747035980225
0,1,2,0,-0.13064099848270416
0,1,2,1,0.06148717552423477
0,1,2,2,0.10011076927185059
0,1,2,3,-0.18730349838733673
0,1,2,4,0.09094348549842834
0,1,3,0,0.013290894217789173
0,1,3,1,0.08808181434869766
0,1,3,2,0.08882961422204971
0,1,3,3,0.06747083365917206
0,1,3,4,-0.06262946873903275
0,2,0,0,0.03455974906682968
0,2,0,1,0.1961217075586319
0,2,0,2,0.17934979498386383
0,2,0,3,-0.013516629114747047
0,2,0,4,0.19333069026470184
0,2,1,0,-0.019434064626693726
0,2,1,1,-0.22526249289512634
0,2,1,2,-0.1409856230020523
0,2,1,3,-0.05716553330421448
0,2,1,4,-0.17774903774261475
0,2,2,0,0.17333152890205383
0,2,2,1,-0.18522554636001587
0,2,2,2,0.10595143586397171
0,2,2,3,0.21999801695346832
0,2,2,4,-0.23215685784816742
0,2,3,0,-0.14246869087219238
0,2,3,1,0.007658255752176046
0,2,3,2,-0.17962713539600372
0,2,3,3,0.18824157118797302
0,2,3,4,-0.19339744746685028
0,3,0,0,-0.02946583367884159
0,3,0,1,-0.12445232272148132
0,3,0,2,0.0262579545378685
0,3,0,3,-0.14855419099330902
0,3,0,4,-0.22524350881576538
0,3,1,0,-0.10153402388095856
0,3,1,1,-0.16354329884052277
0,3,1,2,-0.18219982087612152
0,3,1,3,-0.08202546834945679
0,3,1,4,-0.2300902009010315
0,3,2,0,-0.1197214275598526
0,3,2,1,0.015712648630142212
0,3,2,2,-0.15503032505512238
0,3,2,3,0.06663483381271362
0,3,2,4,-0.06108631193637848
0,3,3,0,0.21389400959014893
0,3,3,1,0.19748112559318542
0,3,3,2,-0.22957764565944672
0,3,3,3,-0.2120038866996765
0,3,3,4,-0.12148474156856537
0,4,0,0,0.17191709578037262
0,4,0,1,-0.1293940395116806
0,4,0,2,-0.09317346662282944
0,4,0,3,0.09316547214984894
0,4,0,4,-0.20111297070980072
0,4,1,0,0.06441403180360794
0,4,1,1,-0.18440480530261993
0,4,1,2,-0.23339350521564484
0,4,1,3,0.20020511746406555
0,4,1,4,-0.029287969693541527
0,4,2,0,-0.03425540030002594
0,4,2,1,0.15926310420036316
0,4,2,2,0.18345080316066742
0,4,2,3,0.016770092770457268
0,4,2,4,-0.04204823076725006
0,4,3,0,0.06632832437753677
0,4,3,1,0.08542628586292267
0,4,3,2,-0.024170346558094025
0,4,3,3,0.13149094581604004
0,4,3,4,0.1606276035308838
0,5,0,0,0.05387142673134804
0,5,0,1,0.04070934280753136
0,5,0,2,0.015206384472548962
0,5,0,3,0.14920030534267426
0,5,0,4,0.05367077887058258
0,5,1,0,-0.10594415664672852
0,5,1,1,0.15843823552131653
0,5,1,2,-0.03317519277334213
0,5,1,3,0.16260118782520294
0,5,1,4,-0.11540261656045914
0,5,2,0,0.04722981154918671
0,5,2,1,0.13689227402210236
0,5,2,2,-0.1432981789112091
0,5,2,3,0.08075083047151566
0,5,2,4,0.05379056930541992
0,5,3,0,0.02678859420120716
0,5,3,1,-0.055027399212121964
0,5,3,2,0.07675956934690475
0,5,3,3,0.08310828357934952
0,5,3,4,-0.14352478086948395
0,6,0,0,0.022996412590146065
0,6,0,1,-0.05387336388230324
0,6,0,2,-0.22580403089523315
0,6,0,3,-0.21579094231128693
0,6,0,4,-0.09326782822608948
0,6,1,0,-0.14615388214588165
0,6,1,1,-0.0030783836264163256
0,6,1,2,-0.2100425809621811
0,6,1,3,0.009877248667180538
0,6,1,4,0.07982637733221054
0,6,2,0,-0.09625638276338577
0,6,2,1,0.1278771013021469
0,6,2,2,-0.19879098236560822
0,6,2,3,0.01627122424542904
0,6,2,4,-0.038716696202754974
0,6,3,0,0.09208200871944427
0,6,3,1,-0.14471714198589325
0,6,3,2,-0.03880174830555916
0,6,3,3,-0.12402290105819702
0,6,3,4,-0.21371188759803772
0,7,0,0,-0.06649643927812576
0,7,0,1,-0.21312378346920013
0,7,0,2,-0.2130068838596344
0,7,0,3,-0.09766286611557007
0,7,0,4,-0.0839938223361969
0,7,1,0,0.012611757032573223
0,7,1,1,0.1341044008731842
0,7,1,2,-0.06967362761497498
0,7,1,3,0.095335952937603
0,7,1,4,0.03661200404167175
0,7,2,0,0.13796912133693695
0,7,2,1,0.08624455332756042
0,7,2,2,-0.10400008410215378
0,7,2,3,-0.12837956845760345
0,7,2,4,-0.016319099813699722
0,7,3,0,0.11308079212903976
0,7,3,1,0.20243443548679352
0,7,3,2,0.21189160645008087
0,7,3,3,-0.18114565312862396
0,7,3,4,0.01311758253723383
0,8,0,0,0.10665041208267212
0,8,0,1,0.14795957505702972
0,8,0,2,-0.22523081302642822
0,8,0,3,-0.09997087717056274
0,8,0,4,0.15920676290988922
0,8,1,0,0.09559062868356705
0,8,1,1,0.16241206228733063
0,8,1,2,-0.024747710675001144
0,8,1,3,-0.12674622237682343
0,8,1,4,-0.1926303505897522
0,8,2,0,0.005694628227502108
0,8,2,1,0.018045760691165924
0,8,2,2,0.04588565602898598
0,8,2,3,0.002405249746516347
0,8,2,4,-0.04504626616835594
0,8,3,0,-0.08867974579334259
0,8,3,1,0.20553456246852875
0,8,3,2,-0.10236439853906631
0,8,3,3,-0.19827242195606232
0,8,3,4,-0.17736707627773285
0,9,0,0,0.18551525473594666
0,9,0,1,-0.14986655116081238
0,9,0,2,0.0525984987616539
0,9,0,3,-0.12603385746479034
0,9,0,4,0.004103608895093203
0,9,1,0,0.15291915833950043
0,9,1,1,0.13366076350212097
0,9,1,2,0.027785463258624077
0,9,1,3,0.05754194036126137
0,9,1,4,0.12734943628311157
0,9,2,0,0.20622344315052032
0,9,2,1,0.13630004227161407
0,9,2,2,0.1657727062702179
0,9,2,3,0.10918068140745163
0,9,2,4,-0.1791810393333435
0,9,3,0,-0.1799369603395462
0,9,3,1,0.1601962000131607
0,9,3,2,-0.18150049448013306
0,9,3,3,-0.036255594342947006
0,9,3,4,0.035114094614982605
0,10,0,0,0.18534809350967407
0,10,0,1,-0.09107093513011932
0,10,0,2,0.18969476222991943
0,10,0,3,0.21460942924022675
0,10,0,4,-0.099651038646698
0,10,1,0,0.07571563869714737
0,10,1,1,-0.22991959750652313
0,10,1,2,0.2017785757780075
0,10,1,3,0.004649477545171976
0,10,1,4,0.12023291736841202
0,10,2,0,0.0461188443005085
0,10,2,1,0.2024349868297577
0,10,2,2,-0.20679552853107452
0,10,2,3,0.005717995576560497
0,10,2,4,0.009060838259756565
0,10,3,0,0.18869268894195557
0,10,3,1,-0.15934064984321594
0,10,3,2,0.18076346814632416
0,10,3,3,0.14631934463977814
0,10,3,4,-0.2297290414571762
0,11,0,0,0.19404789805412292
0,11,0,1,-0.0016531090950593352
0,11,0,2,0.032226067036390305
0,11,0,3,0.07282786816358566
0,11,0,4,-0.19792084395885468
0,11,1,0,-0.11228399723768234
0,11,1,1,0.16022665798664093
0,11,1,2,-0.00540386326611042
0,11,1,3,0.2381891906261444
0,11,1,4,-0.06452995538711548
0,11,2,0,-0.12120646983385086
0,11,2,1,0.2083246260881424
0,11,2,2,-0.08726711571216583
0,11,2,3,-0.06807108223438263
