epoch,kernel,input,filter,weight
0,0,0,0,-0.008516772650182247
0,0,0,1,0.05113445594906807
0,0,0,2,0.06262347102165222
0,0,0,3,0.18034562468528748
0,0,0,4,-0.16577602922916412
0,0,1,0,0.07419466227293015
0,0,1,1,0.0408061258494854
0,0,1,2,0.12384156137704849
0,0,1,3,0.0736524686217308
0,0,1,4,0.022649280726909637
0,0,2,0,0.09003160148859024
0,0,2,1,-0.14482364058494568
0,0,2,2,0.14711783826351166
0,0,2,3,0.11945861577987671
0,0,2,4,0.13431571424007416
0,0,3,0,-0.08663665503263474
0,0,3,1,0.18560916185379028
0,0,3,2,-0.04434869810938835
0,0,3,3,-0.09543333947658539
0,0,3,4,-0.05049584433436394
0,0,4,0,0.09192351996898651
0,0,4,1,-0.05496203899383545
0,0,4,2,0.21318981051445007
0,0,4,3,0.12810370326042175
0,0,4,4,0.20742301642894745
0,1,0,0,-0.17572183907032013
0,1,0,1,-0.09418252855539322
0,1,0,2,-0.09531673789024353
0,1,0,3,0.043786294758319855
0,1,0,4,-0.07279912382364273
0,1,1,0,0.12940704822540283
0,1,1,1,-0.14129556715488434
0,1,1,2,-0.2047761231660843
0,1,1,3,0.2039189487695694
0,1,1,4,-0.19598077237606049
0,1,2,0,-0.164996936917305
0,1,2,1,0.16156646609306335
0,1,2,2,0.17705240845680237
0,1,2,3,-0.0755431205034256
0,1,2,4,-0.04016757383942604
0,1,3,0,0.006703229621052742
0,1,3,1,-0.11906824260950089
0,1,3,2,0.18026909232139587
0,1,3,3,-0.048907190561294556
0,1,3,4,0.15277312695980072
0,1,4,0,0.03435448557138443
0,1,4,1,0.19926440715789795
0,1,4,2,-0.1294981688261032
0,1,4,3,0.056589655578136444
0,1,4,4,0.20515373349189758
0,2,0,0,0.06745243817567825
0,2,0,1,0.1220984235405922
0,2,0,2,-0.21133415400981903
0,2,0,3,-0.08767197281122208
0,2,0,4,0.04097950458526611
0,2,1,0,-0.19290994107723236
0,2,1,1,0.026643147692084312
0,2,1,2,0.2095685452222824
0,2,1,3,0.1788756102323532
0,2,1,4,-0.06435565650463104
0,2,2,0,-0.1148400604724884
0,2,2,1,-0.030762547627091408
0,2,2,2,0.20199935138225555
0,2,2,3,0.17513447999954224
0,2,2,4,0.005094869062304497
0,2,3,0,0.2207847386598587
0,2,3,1,-0.005828392691910267
0,2,3,2,0.12645286321640015
0,2,3,3,-0.09944451600313187
0,2,3,4,0.1905786246061325
0,2,4,0,-0.14643853902816772
0,2,4,1,-0.032014019787311554
0,2,4,2,0.21925675868988037
0,2,4,3,-0.16864390671253204
0,2,4,4,0.17787817120552063
0,3,0,0,0.12867915630340576
0,3,0,1,-0.16758541762828827
0,3,0,2,0.09499049186706543
0,3,0,3,0.17298774421215057
0,3,0,4,0.11193443834781647
0,3,1,0,-0.017799586057662964
0,3,1,1,-0.1886647641658783
0,3,1,2,-0.1868843138217926
