epoch,kernel,input,filter,weight
0,0,0,0,0.12496431171894073
0,0,0,1,0.15936927497386932
0,0,0,2,-0.07380467653274536
0,0,0,3,-0.11968665570020676
0,0,0,4,-0.1509147584438324
0,0,1,0,0.14393945038318634
0,0,1,1,-0.20289558172225952
0,0,1,2,0.20952698588371277
0,0,1,3,-0.12262231856584549
0,0,1,4,-0.18964555859565735
0,0,2,0,0.19374147057533264
0,0,2,1,-0.15670552849769592
0,0,2,2,0.11230211704969406
0,0,2,3,-0.1698126196861267
0,0,2,4,0.1818586140871048
0,0,3,0,-0.11780483275651932
0,0,3,1,0.05702951177954674
0,0,3,2,-0.14419502019882202
0,0,3,3,-0.20943588018417358
0,0,3,4,-0.035611581057310104
0,1,0,0,-0.08234687149524689
0,1,0,1,0.18915435671806335
0,1,0,2,-0.18745917081832886
0,1,0,3,0.059254419058561325
0,1,0,4,-0.12643560767173767
0,1,1,0,0.201439768075943
0,1,1,1,0.0373321995139122
0,1,1,2,0.1648726761341095
0,1,1,3,0.19980372488498688
0,1,1,4,0.16591061651706696
0,1,2,0,0.17900845408439636
0,1,2,1,-0.12398195266723633
0,1,2,2,0.043964993208646774
0,1,2,3,-0.15599730610847473
0,1,2,4,-0.04277848079800606
0,1,3,0,0.11771144717931747
0,1,3,1,-0.22182798385620117
0,1,3,2,0.18742799758911133
0,1,3,3,0.06449282914400101
0,1,3,4,-0.1172066479921341
0,2,0,0,0.06149032339453697
0,2,0,1,0.09866291284561157
0,2,0,2,-0.026092572137713432
0,2,0,3,0.20811037719249725
0,2,0,4,0.08681796491146088
0,2,1,0,0.20766250789165497
0,2,1,1,0.17754197120666504
0,2,1,2,0.15177927911281586
0,2,1,3,0.038859400898218155
0,2,1,4,-0.01271725632250309
0,2,2,0,-0.17139102518558502
0,2,2,1,-0.19874471426010132
0,2,2,2,0.19240012764930725
0,2,2,3,-0.05787630379199982
0,2,2,4,-0.043836984783411026
0,2,3,0,0.05231930688023567
0,2,3,1,0.027991998940706253
0,2,3,2,-0.12251631170511246
0,2,3,3,-0.1281704604625702
0,2,3,4,0.21028639376163483
0,3,0,0,-0.14346496760845184
0,3,0,1,0.018824048340320587
0,3,0,2,-0.040344737470149994
0,3,0,3,0.06173466145992279
0,3,0,4,0.07020863145589828
0,3,1,0,0.17670375108718872
0,3,1,1,-0.08805705606937408
0,3,1,2,-0.13013595342636108
0,3,1,3,-0.08420741558074951
0,3,1,4,-0.1832854002714157
0,3,2,0,-0.14193537831306458
0,3,2,1,-0.2102058380842209
0,3,2,2,-0.14652594923973083
0,3,2,3,-0.20163710415363312
0,3,2,4,-0.008221362717449665
0,3,3,0,-0.18866631388664246
0,3,3,1,-0.18057334423065186
0,3,3,2,-0.007842618972063065
0,3,3,3,0.1977279782295227
0,3,3,4,0.16917860507965088
0,4,0,0,0.17050890624523163
0,4,0,1,-0.0030949667561799288
0,4,0,2,-0.14155034720897675
0,4,0,3,-0.15768025815486908
0,4,0,4,-0.1381789594888687
0,4,1,0,-0.22438068687915802
0,4,1,1,0.03319424390792847
0,4,1,2,-0.22059112787246704
0,4,1,3,-0.033317625522613525
0,4,1,4,-0.169278085231781
0,4,2,0,-0.1301654875278473
0,4,2,1,-0.15410324931144714
0,4,2,2,0.0672287717461586
0,4,2,3,0.028292711824178696
0,4,2,4,-0.12843146920204163
0,4,3,0,-0.1647740751504898
0,4,3,1,0.02671217732131481
0,4,3,2,0.05601056292653084
0,4,3,3,-0.07888811826705933
0,4,3,4,-0.2245866358280182
0,5,0,0,-0.23167282342910767
0,5,0,1,-0.06840579956769943
0,5,0,2,0.13457056879997253
0,5,0,3,-0.1630210429430008
0,5,0,4,0.19954979419708252
0,5,1,0,-0.011304034851491451
0,5,1,1,-0.2127644121646881
0,5,1,2,-0.04460399970412254
0,5,1,3,-0.10908407717943192
0,5,1,4,0.026457861065864563
0,5,2,0,-0.1827603429555893
0,5,2,1,-0.1393812596797943
0,5,2,2,-0.010659945197403431
0,5,2,3,0.11462516337633133
0,5,2,4,-0.20065051317214966
0,5,3,0,0.08072706311941147
0,5,3,1,0.04314645007252693
0,5,3,2,0.006523122079670429
0,5,3,3,0.025312094017863274
0,5,3,4,-0.0005615316913463175
0,6,0,0,-0.22448040544986725
0,6,0,1,-0.04141530394554138
0,6,0,2,0.13743573427200317
0,6,0,3,0.15322577953338623
0,6,0,4,0.19999365508556366
0,6,1,0,0.057778265327215195
0,6,1,1,-0.2121027410030365
0,6,1,2,0.21358197927474976
0,6,1,3,0.14639264345169067
0,6,1,4,-0.14340798556804657
0,6,2,0,-0.0977250337600708
0,6,2,1,-0.01478660013526678
0,6,2,2,-0.16941319406032562
0,6,2,3,-0.17279741168022156
0,6,2,4,0.11114703863859177
0,6,3,0,0.13068221509456635
0,6,3,1,-0.17878195643424988
0,6,3,2,-0.004319161642342806
0,6,3,3,-0.18254898488521576
0,6,3,4,-0.21746975183486938
0,7,0,0,-0.15314552187919617
0,7,0,1,0.18582309782505035
0,7,0,2,-0.23064441978931427
0,7,0,3,0.05991506949067116
0,7,0,4,0.09455304592847824
0,7,1,0,0.1463484913110733
0,7,1,1,-0.19451749324798584
0,7,1,2,-0.09759789705276489
0,7,1,3,-0.1109083816409111
0,7,1,4,0.08134640753269196
0,7,2,0,0.022318927571177483
0,7,2,1,-0.06030005216598511
0,7,2,2,0.029679037630558014
0,7,2,3,0.21470332145690918
0,7,2,4,-0.18552100658416748
0,7,3,0,0.19055788218975067
0,7,3,1,0.15078753232955933
0,7,3,2,-0.07290606200695038
0,7,3,3,0.07317279279232025
0,7,3,4,0.18471835553646088
0,8,0,0,0.22501733899116516
0,8,0,1,-0.011840610764920712
0,8,0,2,0.22375783324241638
0,8,0,3,0.09293236583471298
0,8,0,4,0.07209648936986923
0,8,1,0,-0.07512976974248886
0,8,1,1,0.09983962774276733
0,8,1,2,-0.1266050785779953
0,8,1,3,-0.22512231767177582
0,8,1,4,0.131243497133255
0,8,2,0,0.08951523900032043
0,8,2,1,0.18355174362659454
0,8,2,2,-0.17358043789863586
0,8,2,3,-0.1641586422920227
0,8,2,4,-0.18893258273601532
0,8,3,0,-0.22237935662269592
0,8,3,1,0.10880428552627563
0,8,3,2,0.039356477558612823
0,8,3,3,0.195848748087883
0,8,3,4,-0.18770064413547516
0,9,0,0,0.026371801272034645
0,9,0,1,-0.05849885940551758
0,9,0,2,0.0418376587331295
0,9,0,3,0.1713535338640213
0,9,0,4,0.10028946399688721
0,9,1,0,-0.1542862057685852
0,9,1,1,-0.15135997533798218
0,9,1,2,-0.08011563122272491
0,9,1,3,0.005265931133180857
0,9,1,4,-0.2024237960577011
0,9,2,0,-0.23229068517684937
0,9,2,1,-0.21183283627033234
0,9,2,2,0.043483003973960876
0,9,2,3,-0.19794689118862152
0,9,2,4,0.21419504284858704
0,9,3,0,-0.1461968868970871
0,9,3,1,0.20919300615787506
0,9,3,2,-0.2103467881679535
0,9,3,3,0.16536109149456024
0,9,3,4,0.16548369824886322
0,10,0,0,-0.08682601898908615
0,10,0,1,-0.22400864958763123
0,10,0,2,0.12835554778575897
0,10,0,3,0.21857105195522308
0,10,0,4,-0.11565772444009781
0,10,1,0,-0.06435440480709076
0,10,1,1,-0.22360166907310486
0,10,1,2,0.10239465534687042
0,10,1,3,0.03853145241737366
0,10,1,4,0.026718096807599068
0,10,2,0,0.17454852163791656
0,10,2,1,0.21498696506023407
0,10,2,2,-0.1509082317352295
0,10,2,3,-0.049934111535549164
0,10,2,4,0.16437295079231262
0,10,3,0,0.052537720650434494
0,10,3,1,0.10417596250772476
0,10,3,2,-0.05154282972216606
0,10,3,3,-0.2061278373003006
0,10,3,4,0.106267049908638
0,11,0,0,-7.619691314175725e-05
0,11,0,1,0.18843507766723633
0,11,0,2,0.00021169042156543583
0,11,0,3,-0.23188620805740356
0,11,0,4,0.22821809351444244
0,11,1,0,0.07573661208152771
0,11,1,1,0.08814600855112076
0,11,1,2,-0.14736135303974152
0,11,1,3,0.19453145563602448
0,11,1,4,0.10949043929576874
0,11,2,0,-0.06281781196594238
0,11,2,1,0.11864718794822693
0,11,2,2,-0.13746312260627747
0,11,2,3,0.07481313496828079
0,11,2,4,0.11105390638113022
0,11,3,0,0.18665999174118042
0,11,3,1,0.23283566534519196
0,11,3,2,-0.19470876455307007
0,11,3,3,0.19842872023582458
0,11,3,4,0.08347100019454956
1,0,0,0,0.12470104545354843
1,0,0,1,0.15880067646503448
1,0,0,2,-0.07374117523431778
1,0,0,3,-0.11996598541736603
1,0,0,4,-0.15076054632663727
1,0,1,0,0.14346575736999512
1,0,1,1,-0.2031751424074173
1,0,1,2,0.21000643074512482
1,0,1,3,-0.12296443432569504
1,0,1,4,-0.18990375101566315
1,0,2,0,0.19332830607891083
1,0,2,1,-0.15681272745132446
1,0,2,2,0.11247122287750244
1,0,2,3,-0.17025241255760193
1,0,2,4,0.18192583322525024
1,0,3,0,-0.11734572798013687
1,0,3,1,0.057329412549734116
1,0,3,2,-0.1444036364555359
1,0,3,3,-0.20914925634860992
1,0,3,4,-0.036021891981363297
1,1,0,0,-0.08258206397294998
1,1,0,1,0.18884281814098358
1,1,0,2,-0.18735235929489136
1,1,0,3,0.058851458132267
1,1,0,4,-0.12633399665355682
1,1,1,0,0.20086438953876495
1,1,1,1,0.03697189316153526
1,1,1,2,0.16507340967655182
1,1,1,3,0.19922280311584473
1,1,1,4,0.16547687351703644
1,1,2,0,0.17888329923152924
1,1,2,1,-0.12412767857313156
1,1,2,2,0.044321056455373764
1,1,2,3,-0.15638916194438934
1,1,2,4,-0.04259893298149109
1,1,3,0,0.11795615404844284
1,1,3,1,-0.22166581451892853
1,1,3,2,0.18726782500743866
1,1,3,3,0.06509389728307724
