epoch,kernel,input,filter,weight
0,0,0,0,-0.13361234962940216
0,0,0,1,0.11907598376274109
0,0,0,2,-0.11779289692640305
0,0,0,3,-0.14369270205497742
0,0,0,4,-0.08833590894937515
0,0,1,0,0.17705492675304413
0,0,1,1,-0.06534846127033234
0,0,1,2,-0.008975277654826641
0,0,1,3,-0.22112596035003662
0,0,1,4,0.18884550034999847
0,0,2,0,-0.022726954892277718
0,0,2,1,0.1706264317035675
0,0,2,2,0.060464564710855484
0,0,2,3,0.004906761925667524
0,0,2,4,0.11281571537256241
0,0,3,0,-0.14858242869377136
0,0,3,1,-0.09758633375167847
0,0,3,2,0.1869298815727234
0,0,3,3,-0.06303173303604126
0,0,3,4,0.13599281013011932
0,0,4,0,-0.21278733015060425
0,0,4,1,0.19348041713237762
0,0,4,2,-0.07861868292093277
0,0,4,3,0.09004464745521545
0,0,4,4,0.16321949660778046
0,1,0,0,-0.0564432367682457
0,1,0,1,0.18118607997894287
0,1,0,2,-0.20467549562454224
0,1,0,3,0.13115061819553375
0,1,0,4,-0.11592776328325272
0,1,1,0,0.006344325840473175
0,1,1,1,0.18508276343345642
0,1,1,2,0.09571188688278198
0,1,1,3,0.10779686272144318
0,1,1,4,0.06323971599340439
0,1,2,0,-0.13547691702842712
0,1,2,1,0.1366448551416397
0,1,2,2,-0.13538086414337158
0,1,2,3,0.023926712572574615
0,1,2,4,0.19718413054943085
0,1,3,0,-0.07279736548662186
0,1,3,1,-0.02842669188976288
0,1,3,2,0.19305504858493805
0,1,3,3,0.2003633677959442
0,1,3,4,0.22214984893798828
0,1,4,0,0.20041467249393463
0,1,4,1,-0.07785893976688385
0,1,4,2,-0.10054156184196472
0,1,4,3,-0.019099142402410507
0,1,4,4,-0.07055117934942245
0,2,0,0,0.21870051324367523
0,2,0,1,-0.18123140931129456
0,2,0,2,0.005024040583521128
0,2,0,3,0.1756022423505783
0,2,0,4,-0.1448695957660675
0,2,1,0,-0.13300268352031708
0,2,1,1,0.215150848031044
0,2,1,2,-0.06828118860721588
0,2,1,3,-0.10838217288255692
0,2,1,4,0.21623627841472626
0,2,2,0,0.1561189591884613
0,2,2,1,-0.04602362960577011
0,2,2,2,0.06309238821268082
0,2,2,3,0.0815340131521225
0,2,2,4,-0.16504882276058197
0,2,3,0,-0.06800238788127899
0,2,3,1,0.19007357954978943
0,2,3,2,-0.10675843805074692
0,2,3,3,0.1050681546330452
0,2,3,4,0.14415796101093292
0,2,4,0,0.1834278404712677
0,2,4,1,-0.058453578501939774
0,2,4,2,-0.026541847735643387
0,2,4,3,-0.030138878151774406
