epoch,variable,group,weight
0,0,0,-0.10929906368255615
0,0,1,-0.11156827211380005
0,1,0,0.08732819557189941
0,1,1,-0.0752791091799736
0,2,0,0.05824161693453789
0,2,1,-0.09070823341608047
0,3,0,-0.09428877383470535
0,3,1,-0.02288886532187462
0,4,0,-0.045331183820962906
0,4,1,0.10952647775411606
0,5,0,-0.043508730828762054
0,5,1,-0.08858552575111389
0,6,0,0.025060974061489105
0,6,1,0.0484461784362793
0,7,0,0.05130666866898537
0,7,1,-0.06498849391937256
0,8,0,-0.1266144961118698
0,8,1,-0.0653967335820198
0,9,0,0.05352150276303291
0,9,1,0.013771328143775463
0,10,0,0.03975357860326767
0,10,1,0.10113301128149033
0,11,0,0.06561341136693954
0,11,1,0.06518154591321945
0,12,0,-0.02887633629143238
0,12,1,-0.07425201684236526
0,13,0,-0.012996195815503597
0,13,1,0.11921990662813187
0,14,0,-0.031249137595295906
0,14,1,0.11905743181705475
0,15,0,0.0510924756526947
0,15,1,-0.03459522873163223
0,16,0,-0.06686266511678696
0,16,1,-0.033272791653871536
0,17,0,-0.10036035627126694
0,17,1,-0.0307148527354002
0,18,0,-0.12032613158226013
0,18,1,0.047630924731492996
0,19,0,0.03718670830130577
0,19,1,0.08928835391998291
0,20,0,-0.06035766005516052
0,20,1,-0.1155618205666542
0,21,0,-0.046638794243335724
0,21,1,-0.035770565271377563
0,22,0,-0.08976396918296814
0,22,1,-0.10635387897491455
0,23,0,-0.02785571850836277
0,23,1,-0.06088942661881447
0,24,0,0.06956968456506729
0,24,1,0.10351461917161942
0,25,0,0.0685846284031868
0,25,1,0.1186862662434578
0,26,0,0.11059492081403732
0,26,1,-0.046496305614709854
0,27,0,-0.0684967190027237
0,27,1,0.04540339857339859
0,28,0,-0.03543785214424133
0,28,1,0.04986926168203354
0,29,0,0.011989150196313858
0,29,1,0.003920283168554306
0,30,0,0.11211492121219635
0,30,1,-0.08645182847976685
0,31,0,-0.03127436712384224
0,31,1,-0.12384113669395447
0,32,0,0.020132921636104584
0,32,1,-0.10635653883218765
0,33,0,0.06981536000967026
0,33,1,-0.052186451852321625
0,34,0,-0.1212463229894638
0,34,1,0.025250954553484917
0,35,0,0.04307933896780014
0,35,1,0.007364770397543907
0,36,0,0.01027647964656353
0,36,1,0.06085294485092163
0,37,0,-0.013236083090305328
0,37,1,-0.03666504845023155
0,38,0,0.0671684592962265
0,38,1,0.0004863751237280667
0,39,0,-0.11197271198034286
0,39,1,-0.0493987500667572
0,40,0,0.03911508619785309
0,40,1,-0.09222378581762314
0,41,0,0.020393535494804382
0,41,1,0.08931108564138412
0,42,0,-0.10773943364620209
0,42,1,-0.031856831163167953
0,43,0,-0.07339069247245789
0,43,1,-0.05404764413833618
0,44,0,0.006745886988937855
0,44,1,-0.013958468101918697
0,45,0,-0.09184715896844864
0,45,1,0.03962920233607292
0,46,0,-0.06479024887084961
0,46,1,-0.0019637062214314938
0,47,0,-0.06714968383312225
0,47,1,0.06959415972232819
0,48,0,-0.054009441286325455
0,48,1,-0.046106282621622086
0,49,0,-0.07157272100448608
0,49,1,-0.07646163552999496
0,50,0,0.021123886108398438
0,50,1,0.0637422725558281
0,51,0,-0.025028403848409653
0,51,1,-0.07033134996891022
0,52,0,-0.018619148060679436
0,52,1,-0.029299546033143997
0,53,0,0.11135926097631454
0,53,1,0.004432760179042816
0,54,0,0.021257586777210236
0,54,1,0.01630176231265068
0,55,0,0.048313774168491364
0,55,1,-0.09325442463159561
0,56,0,0.11294220387935638
0,56,1,0.050228994339704514
0,57,0,-0.11302677541971207
0,57,1,-0.03603283688426018
0,58,0,0.09412971138954163
0,58,1,0.010396583005785942
