epoch,kernel,input,filter,weight
2,1,0,0,3.0619392880306906
2,1,0,1,-2.0334145346171604
2,1,0,2,2.3615716630605093
2,1,0,3,-3.048676186847555
2,1,0,4,1.8470520780105895
2,1,1,0,-2.752315114134543
2,1,1,1,2.80415230181776
2,1,1,2,1.5156471846917687
2,1,1,3,-2.0080721901025185
2,1,1,4,-2.0858858542971164
2,1,2,0,1.7026403999650495
2,1,2,1,-2.4795695232049626
2,1,2,2,-2.177773033057481
2,1,2,3,-5.368944083116821
2,1,2,4,1.7730266055491262
2,1,3,0,-1.5805349027769389
2,1,3,1,1.9726133854815464
2,1,3,2,1.6256971908918028
2,1,3,3,-2.6965362521729634
2,1,3,4,2.044953191556868
2,1,4,0,-1.893950628171998
2,1,4,1,-2.806329259792741
2,1,4,2,-3.1525290703760045
2,1,4,3,-3.1359172972276514
2,1,4,4,2.147433998493597
2,2,0,0,-1.9504155013264395
2,2,0,1,2.476665520317305
2,2,0,2,-2.7730818338162506
2,2,0,3,1.9676243329446415
2,2,0,4,-4.688596720183799
2,2,1,0,2.476030733191448
2,2,1,1,4.3613159789413585
2,2,1,2,-2.728841475532595
2,2,1,3,2.144095781996337
2,2,1,4,-2.0930863392398695
2,2,2,0,-1.5843216965008822
2,2,2,1,1.6943523548233625
2,2,2,2,-4.213043716093765
2,2,2,3,1.5317617763760816
2,2,2,4,1.545491094920541
2,2,3,0,-1.6926943251190432
2,2,3,1,-2.173435224469334
2,2,3,2,-2.320069629280436
2,2,3,3,-3.096144169203935
2,2,3,4,-1.755495796928086
2,2,4,0,-2.3628725202049297
2,2,4,1,-2.465371392076012
2,2,4,2,1.903398698832899
2,2,4,3,-3.2315551017831305
2,2,4,4,1.6057543431367352
2,3,0,0,3.350361674364068
2,3,0,1,-5.378165469092036
2,3,0,2,-2.6479375459214842
2,3,0,3,-3.391422119958171
2,3,0,4,-1.7300622307229836
2,3,1,0,2.5179441307724617
2,3,1,1,2.97070092554004
2,3,1,2,2.948142262061525
2,3,1,3,2.516843116515548
2,3,1,4,1.5561618918378977
2,3,2,0,-2.2068926414337606
2,3,2,1,-3.5322899144695574
2,3,2,2,-1.6084936099072538
2,3,2,3,-1.5019909313494237
2,3,2,4,-3.4523195359575354
2,3,3,0,2.037730545770961
2,3,3,1,2.8877103193950937
2,3,3,2,-1.7652882317649106
2,3,3,3,1.6341388864735038
2,3,3,4,3.487493229298129
2,3,4,0,6.145392874178413
2,3,4,1,-2.4598756505611794
2,3,4,2,2.01137282603625
2,3,4,3,2.8578139245114866
2,3,4,4,3.3311647412547236
2,4,0,0,1.8234603926769894
2,4,0,1,2.209308283706597
2,4,0,2,1.6359705190154281
2,4,0,3,3.3902554371764557
2,4,0,4,-1.7872934459731706
2,4,1,0,-3.129537817000791
2,4,1,1,3.3355588976048605
2,4,1,2,1.924801780607791
2,4,1,3,2.961788629467362
2,4,1,4,2.3829787075849964
2,4,2,0,-3.002724729991234
2,4,2,1,2.3671482510216104
2,4,2,2,4.649902300200924
2,4,2,3,-2.420094640336893
2,4,2,4,1.6870855993269445
2,4,3,0,-4.809336776495946
2,4,3,1,1.5564712029745116
2,4,3,2,1.7196472072002422
2,4,3,3,-3.3657629346514675
2,4,3,4,3.288992038826645
2,4,4,0,3.572713899194867
2,4,4,1,4.0825015495920915
2,4,4,2,-4.013226411025559
2,4,4,3,-2.0860821008293473
2,4,4,4,-3.0183518373578115
2,5,0,0,-1.6005140404697338
2,5,0,1,-3.0020678452184106
2,5,0,2,-3.226658194299221
2,5,0,3,1.7735144262781035
2,5,0,4,2.4662040595267367
2,5,1,0,1.5864018718343607
2,5,1,1,2.4410866627443575
2,5,1,2,1.7885347284001996
2,5,1,3,1.7268174166681447
2,5,1,4,1.854175267824297
2,5,2,0,-3.661867649982759
2,5,2,1,2.4998624088703494
2,5,2,2,-2.061446937925357
2,5,2,3,-2.7026441553211247
2,5,2,4,-1.6821719468715168
2,5,3,0,1.8339430749535108
2,5,3,1,1.5461163213914897
2,5,3,2,-2.094437596423437
2,5,3,3,-2.2319631336724766
2,5,3,4,-1.7346782960566116
2,5,4,0,-1.8304704518004506
2,5,4,1,-1.587087823194838
2,5,4,2,-3.846928126350578
2,5,4,3,2.7554502470690885
2,5,4,4,4.222707430360752
2,6,0,0,-1.769101379296926
2,6,0,1,1.9597478975030562
2,6,0,2,1.760615686731569
2,6,0,3,-4.03552791711403
2,6,0,4,-2.2592782665125886
2,6,1,0,1.5966515730053652
2,6,1,1,-2.2082853890333127
2,6,1,2,1.8345868635610236
2,6,1,3,-3.9925598077085787
2,6,1,4,-3.6732753568446825
2,6,2,0,2.380678968752828
2,6,2,1,-3.3205998765795015
2,6,2,2,-2.1800557886841756
2,6,2,3,1.969221484336228
2,6,2,4,-2.7464299454276873
2,6,3,0,1.6324996699389978
2,6,3,1,-1.9781674542993999
2,6,3,2,-2.319200731033013
2,6,3,3,1.509320209466304
2,6,3,4,2.731714925472419
2,6,4,0,1.566290918391505
2,6,4,1,2.5512140837729707
2,6,4,2,-2.5515411579341474
2,6,4,3,4.175345406834425
2,6,4,4,1.560631104515702
2,7,0,0,2.280917780519438
2,7,0,1,1.7848241064245307
2,7,0,2,1.5758080334090216
2,7,0,3,-2.0045557504981364
2,7,0,4,2.8291382041206963
2,7,1,0,-2.921551512941351
2,7,1,1,1.6781293160783466
2,7,1,2,-2.082092272854008
2,7,1,3,-4.8891742441757335
2,7,1,4,-2.6760154835424594
2,7,2,0,1.5171080722070696
2,7,2,1,-3.3589916337048735
2,7,2,2,2.16136323699745
2,7,2,3,-2.166077783221311
2,7,2,4,2.599658485507437
2,7,3,0,1.649302491462535
2,7,3,1,-1.649101460965423
2,7,3,2,-2.11299381770233
2,7,3,3,1.791481601180692
2,7,3,4,-1.7773215012542032
2,7,4,0,-3.678383058367348
2,7,4,1,2.163597515151374
2,7,4,2,-2.829640449456802
2,7,4,3,-1.6751544380902266
2,7,4,4,1.8214856559161703
2,8,0,0,-2.1961818684991514
2,8,0,1,2.7930652640233653
2,8,0,2,2.618353782024716
2,8,0,3,2.458465017006577
2,8,0,4,-2.6847076447471863
2,8,1,0,-2.614507816208616
2,8,1,1,-1.589383549728203
2,8,1,2,-2.1242390086252927
2,8,1,3,2.3449485185345638
2,8,1,4,2.405281646992134
2,8,2,0,2.162514402171051
2,8,2,1,-2.733593537227136
2,8,2,2,-1.5179238932534156
