epoch,variable,group,weight
0,0,0,-0.008115037344396114
0,0,1,0.11149730533361435
0,1,0,0.04718269780278206
0,1,1,0.0519820861518383
0,2,0,0.019342603161931038
0,2,1,0.047166936099529266
0,3,0,0.08052923530340195
0,3,1,0.08118005841970444
0,4,0,-0.005092150531709194
0,4,1,-0.08936423063278198
0,5,0,-0.03580731526017189
0,5,1,-0.023695454001426697
0,6,0,-0.04919850453734398
0,6,1,0.034528736025094986
0,7,0,0.05896739661693573
0,7,1,0.1094232127070427
0,8,0,-0.11246471107006073
0,8,1,-0.11237086355686188
0,9,0,-0.017552800476551056
0,9,1,0.07406599074602127
0,10,0,0.04670211300253868
0,10,1,-0.10270872712135315
0,11,0,0.11405353248119354
0,11,1,0.050176605582237244
0,12,0,-0.11607898026704788
0,12,1,-0.04167243093252182
0,13,0,0.08864883333444595
0,13,1,-0.06866458803415298
0,14,0,-0.11853798478841782
0,14,1,-0.06155607849359512
0,15,0,0.08156762272119522
0,15,1,-0.11018093675374985
0,16,0,-0.05543059855699539
0,16,1,-0.09713646024465561
0,17,0,0.1110304594039917
0,17,1,0.003695274470373988
0,18,0,0.08050048351287842
0,18,1,-0.1231088936328888
0,19,0,-0.08932334184646606
0,19,1,0.11039406806230545
0,20,0,-0.1117185577750206
0,20,1,-0.03842920437455177
0,21,0,-0.0015472029335796833
0,21,1,-0.060517676174640656
0,22,0,0.08201495558023453
0,22,1,-0.0067122820764780045
0,23,0,0.08276458084583282
0,23,1,0.04261508584022522
0,24,0,0.07907465845346451
0,24,1,0.0126643106341362
0,25,0,0.0037147991824895144
0,25,1,0.08780787885189056
0,26,0,0.10354844480752945
0,26,1,-0.06484828144311905
0,27,0,-0.08177421987056732
0,27,1,-0.08314065635204315
0,28,0,0.07337262481451035
0,28,1,0.03875323012471199
0,29,0,-0.029892629012465477
0,29,1,-0.07919618487358093
0,30,0,0.005470675881952047
0,30,1,0.053977370262145996
0,31,0,-0.0653412863612175
0,31,1,0.11139923334121704
0,32,0,0.06302988529205322
0,32,1,0.03988884389400482
0,33,0,0.025559578090906143
0,33,1,-0.03904494643211365
0,34,0,0.04638645052909851
0,34,1,0.09066656976938248
0,35,0,-0.10261322557926178
0,35,1,0.04926005005836487
0,36,0,-0.049325067549943924
0,36,1,-0.12412750720977783
0,37,0,0.03358274698257446
0,37,1,0.028117932379245758
0,38,0,0.026892445981502533
0,38,1,0.10776518285274506
0,39,0,0.039018820971250534
0,39,1,-0.07340188324451447
0,40,0,-0.04707569256424904
0,40,1,-0.10278580337762833
0,41,0,-0.1149897351861
0,41,1,0.11355561763048172
0,42,0,0.08946143090724945
0,42,1,-0.07280635833740234
0,43,0,0.0752878487110138
0,43,1,0.003343199612572789
0,44,0,0.040101077407598495
0,44,1,0.09162579476833344
0,45,0,-0.09842973202466965
0,45,1,0.052252087742090225
0,46,0,0.02585838921368122
0,46,1,-0.09564198553562164
0,47,0,-0.09946790337562561
0,47,1,-0.07328825443983078
0,48,0,-0.04035492241382599
0,48,1,0.07385683804750443
0,49,0,0.10666242241859436
0,49,1,0.05304841697216034
0,50,0,-0.006670247297734022
0,50,1,-0.015002978034317493
0,51,0,-0.06614071875810623
0,51,1,0.04239148646593094
0,52,0,0.11230321228504181
