epoch,variable,group,weight
0,0,0,0.11597885936498642
0,0,1,-0.07355621457099915
0,1,0,0.0380873829126358
0,1,1,-0.11968948692083359
0,2,0,-0.09973113238811493
0,2,1,0.11971475929021835
0,3,0,-0.007141039706766605
0,3,1,-0.09832830727100372
0,4,0,-0.0649178996682167
0,4,1,-0.05347989499568939
0,5,0,0.05808489769697189
0,5,1,-0.11013458669185638
0,6,0,-0.11309761554002762
0,6,1,-0.08959388732910156
0,7,0,0.10738476365804672
0,7,1,0.05266892910003662
0,8,0,0.06002974510192871
0,8,1,0.06281155347824097
0,9,0,0.08114288002252579
0,9,1,-0.056630413979291916
0,10,0,0.002715596929192543
0,10,1,-0.031682662665843964
0,11,0,-0.09758317470550537
0,11,1,0.06519196182489395
0,12,0,-0.04783724620938301
0,12,1,0.11988041549921036
0,13,0,-0.11730301380157471
0,13,1,0.11959126591682434
0,14,0,-0.05398881435394287
0,14,1,-0.038335248827934265
0,15,0,0.1180611252784729
0,15,1,0.07500925660133362
0,16,0,0.00021798719535581768
0,16,1,0.08721297234296799
0,17,0,0.07494881004095078
0,17,1,0.06430504471063614
0,18,0,0.06876512616872787
0,18,1,0.09664329141378403
0,19,0,-0.019778557121753693
0,19,1,0.09519564360380173
0,20,0,0.06397584080696106
0,20,1,0.0597965270280838
0,21,0,0.00396902859210968
0,21,1,-0.08542609214782715
0,22,0,-0.07752221077680588
0,22,1,0.10529841482639313
0,23,0,-0.004729156382381916
0,23,1,0.05933327600359917
0,24,0,-0.08218970149755478
0,24,1,-0.0800149068236351
0,25,0,-0.08899330347776413
0,25,1,0.06497104465961456
0,26,0,0.07667174190282822
0,26,1,-0.019066378474235535
0,27,0,-0.015982884913682938
0,27,1,0.02192823961377144
0,28,0,-0.12185739725828171
0,28,1,-0.09460192918777466
0,29,0,-0.024628352373838425
0,29,1,-0.12010004371404648
0,30,0,-0.06287357956171036
0,30,1,0.10470564663410187
0,31,0,0.006418508477509022
0,31,1,-0.01590319350361824
0,32,0,0.007201684173196554
0,32,1,-0.04638347029685974
0,33,0,0.022408032789826393
0,33,1,-0.04243746027350426
0,34,0,0.11292298883199692
0,34,1,-0.029514245688915253
0,35,0,-0.11058639734983444
0,35,1,-0.0011914208298549056
0,36,0,0.03806262090802193
0,36,1,-0.037827420979738235
0,37,0,-0.11823351681232452
0,37,1,-0.04715323820710182
0,38,0,-0.06855457276105881
0,38,1,-0.037859007716178894
0,39,0,-0.014874204061925411
0,39,1,0.10128558427095413
0,40,0,-0.04308965802192688
0,40,1,-0.012627414427697659
0,41,0,-0.021892109885811806
0,41,1,0.022527726367115974
0,42,0,0.10120587795972824
0,42,1,0.036521751433610916
0,43,0,0.12065503746271133
0,43,1,-0.12076231837272644
0,44,0,0.05014442652463913
0,44,1,0.06549599021673203
0,45,0,0.10181128233671188
0,45,1,0.013833964243531227
0,46,0,-0.04562730714678764
0,46,1,0.11074590682983398
0,47,0,-0.10980863124132156
0,47,1,-0.07553096860647202
0,48,0,0.03373762220144272
0,48,1,-0.0930599793791771
0,49,0,0.047716543078422546
0,49,1,-0.0614931657910347
0,50,0,0.11006022244691849
0,50,1,-0.039587508887052536
0,51,0,0.09504833072423935
0,51,1,-0.09261662513017654
0,52,0,-0.03935874626040459
0,52,1,0.0704369843006134
0,53,0,-0.06801513582468033
0,53,1,0.10082505643367767
0,54,0,-0.018996430560946465
0,54,1,-0.10653617233037949
0,55,0,0.02055867202579975
0,55,1,0.05264320969581604
0,56,0,0.05313868448138237
0,56,1,0.04519136995077133
0,57,0,-0.0212029330432415
0,57,1,-0.016860220581293106
0,58,0,-0.02469802089035511
0,58,1,0.12042677402496338
0,59,0,0.042215004563331604
0,59,1,-0.11750231683254242
0,60,0,0.07573430985212326
0,60,1,0.08555684238672256
0,61,0,0.11609316617250443
0,61,1,0.03711831569671631
0,62,0,0.009167180396616459
0,62,1,-0.09363629668951035
0,63,0,-0.03711319342255592
0,63,1,0.06688601523637772
0,64,0,-0.10798893123865128
0,64,1,0.10563014447689056
0,65,0,-0.06793542951345444
0,65,1,-0.0958082526922226
0,66,0,0.10014363378286362
0,66,1,0.05363577604293823
0,67,0,-0.10251004993915558
0,67,1,0.004478968679904938
0,68,0,0.03256605565547943
0,68,1,0.019984636455774307
0,69,0,0.09640096127986908
0,69,1,0.026790661737322807
0,70,0,-0.04692600667476654
0,70,1,-0.006949948146939278
0,71,0,0.01908845640718937
0,71,1,-0.016314329579472542
0,72,0,-0.09259230643510818
0,72,1,0.12300364673137665
0,73,0,0.1092182919383049
0,73,1,-0.007830245420336723
0,74,0,-0.06567154079675674
0,74,1,-0.0034098997712135315
0,75,0,0.09274426102638245
0,75,1,0.08648690581321716
0,76,0,-0.008180861361324787
0,76,1,0.013977652415633202
0,77,0,-0.11296208202838898
0,77,1,-0.0814809501171112
0,78,0,0.04281794652342796
0,78,1,-0.09701423346996307
0,79,0,0.03279004245996475
0,79,1,0.005507964175194502
0,80,0,0.014735974371433258
0,80,1,0.07181438058614731
0,81,0,-0.08868356049060822
0,81,1,0.04554057493805885
0,82,0,-0.11306241154670715
0,82,1,0.016554657369852066
0,83,0,0.10385861992835999
0,83,1,-0.003158812178298831
0,84,0,-0.03455199673771858
0,84,1,0.02707591839134693
0,85,0,0.04947504773736
0,85,1,-0.10695943981409073
0,86,0,0.12297166138887405
0,86,1,0.07710408419370651
0,87,0,-0.12243892252445221
0,87,1,-0.07956565916538239
0,88,0,0.1151990294456482
0,88,1,0.06625202298164368
0,89,0,-0.11146211624145508
0,89,1,0.0767841711640358
