epoch,kernel,input,filter,weight
0,0,0,0,-0.03239881992340088
0,0,0,1,-0.03853926435112953
0,0,0,2,-0.015145663172006607
0,0,0,3,-0.14607077836990356
0,0,0,4,0.21923601627349854
0,0,1,0,-0.07937999069690704
0,0,1,1,-0.02324649691581726
0,0,1,2,0.10028919577598572
0,0,1,3,-0.19166456162929535
0,0,1,4,0.039013028144836426
0,0,2,0,0.18837156891822815
0,0,2,1,-0.11535819619894028
0,0,2,2,-0.04444092884659767
0,0,2,3,0.059008825570344925
0,0,2,4,0.041775546967983246
0,0,3,0,-0.12111159414052963
0,0,3,1,-0.12028201669454575
0,0,3,2,-0.09596984088420868
0,0,3,3,0.15860264003276825
0,0,3,4,0.0029342221096158028
0,0,4,0,0.04014831781387329
0,0,4,1,-0.20020833611488342
0,0,4,2,0.09627106785774231
0,0,4,3,-0.16175805032253265
0,0,4,4,0.045911289751529694
0,1,0,0,-0.04684155061841011
0,1,0,1,0.13009881973266602
0,1,0,2,-0.09288164228200912
0,1,0,3,0.04753744229674339
0,1,0,4,-0.1579873114824295
0,1,1,0,0.06388311088085175
0,1,1,1,-0.059565942734479904
0,1,1,2,-0.2221228927373886
0,1,1,3,0.13409733772277832
0,1,1,4,0.1244596540927887
0,1,2,0,-0.18227185308933258
0,1,2,1,0.08474641293287277
0,1,2,2,0.11063013225793839
0,1,2,3,0.005194518249481916
0,1,2,4,-0.16966557502746582
0,1,3,0,0.20571090281009674
0,1,3,1,-0.13942232728004456
0,1,3,2,-0.1950804591178894
0,1,3,3,0.06762126833200455
0,1,3,4,-0.13018570840358734
0,1,4,0,0.15041320025920868
0,1,4,1,0.05993318930268288
0,1,4,2,0.04358717054128647
0,1,4,3,0.04382855445146561
0,1,4,4,-0.117196224629879
0,2,0,0,0.14220795035362244
0,2,0,1,-0.08459437638521194
0,2,0,2,0.06429105997085571
0,2,0,3,-0.1398264467716217
0,2,0,4,0.008941133506596088
0,2,1,0,-0.08411797881126404
0,2,1,1,-0.01169629581272602
0,2,1,2,0.06142958626151085
0,2,1,3,-0.11740762740373611
0,2,1,4,0.12359459698200226
0,2,2,0,0.20479220151901245
0,2,2,1,-0.18292798101902008
0,2,2,2,0.012269916944205761
0,2,2,3,-0.21624672412872314
0,2,2,4,-0.2128109335899353
0,2,3,0,0.18380168080329895
0,2,3,1,0.11275521665811539
0,2,3,2,0.10090488940477371
0,2,3,3,0.04577300697565079
0,2,3,4,0.17174802720546722
0,2,4,0,0.09410594403743744
0,2,4,1,0.08475137501955032
0,2,4,2,-0.14829926192760468
0,2,4,3,0.039862681180238724
0,2,4,4,-0.20113256573677063
0,3,0,0,-0.03527649864554405
0,3,0,1,0.003865655977278948
0,3,0,2,0.07208901643753052
0,3,0,3,0.03396227955818176
0,3,0,4,0.1770893633365631
0,3,1,0,-0.0805959478020668
0,3,1,1,-0.05050373077392578
0,3,1,2,-0.05525355786085129
0,3,1,3,-0.08080898970365524
0,3,1,4,-0.2107301503419876
0,3,2,0,0.10991080105304718
0,3,2,1,0.03019900433719158
0,3,2,2,0.19750812649726868
0,3,2,3,0.22263962030410767
0,3,2,4,0.03213517740368843
0,3,3,0,-0.13065752387046814
0,3,3,1,-0.057117898017168045
0,3,3,2,0.17358919978141785
0,3,3,3,-0.19432421028614044
0,3,3,4,-0.031328555196523666
0,3,4,0,-0.002171621425077319
0,3,4,1,0.08512431383132935
0,3,4,2,-0.13316231966018677
0,3,4,3,-0.057037606835365295
0,3,4,4,-0.03597824275493622
0,4,0,0,-0.16155070066452026
0,4,0,1,-0.11023631691932678
0,4,0,2,-0.1935657411813736
0,4,0,3,-0.03375091776251793
0,4,0,4,0.1669796258211136
0,4,1,0,0.04343915358185768
0,4,1,1,-0.03470850735902786
0,4,1,2,-0.14886727929115295
0,4,1,3,-0.05170290544629097
0,4,1,4,-0.09194432944059372
0,4,2,0,0.04960588365793228
0,4,2,1,-0.09283959120512009
0,4,2,2,-0.012220668606460094
0,4,2,3,0.0889105498790741
0,4,2,4,-0.18486303091049194
0,4,3,0,0.007951567880809307
0,4,3,1,-0.2117561548948288
0,4,3,2,-0.17783068120479584
0,4,3,3,0.035545457154512405
0,4,3,4,-0.03799217566847801
0,4,4,0,-0.02814597636461258
0,4,4,1,-0.017172496765851974
0,4,4,2,0.018791256472468376
0,4,4,3,0.12453848123550415
0,4,4,4,0.04839904233813286
0,5,0,0,0.2017369568347931
0,5,0,1,0.049204714596271515
0,5,0,2,0.04086909070611
0,5,0,3,-0.16961820423603058
0,5,0,4,-0.08500917255878448
0,5,1,0,-0.2047279179096222
0,5,1,1,-0.08609862625598907
0,5,1,2,-0.16979801654815674
0,5,1,3,-0.17785969376564026
0,5,1,4,-0.15630696713924408
0,5,2,0,0.02563381753861904
0,5,2,1,-0.0811382457613945
0,5,2,2,0.12509723007678986
0,5,2,3,0.06688451021909714
0,5,2,4,0.18662463128566742
0,5,3,0,-0.1600806564092636
0,5,3,1,-0.21398703753948212
0,5,3,2,0.12531141936779022
0,5,3,3,0.10766273736953735
0,5,3,4,0.1753891110420227
0,5,4,0,0.1601407676935196
0,5,4,1,0.20395204424858093
0,5,4,2,0.02223775163292885
0,5,4,3,-0.06344621628522873
0,5,4,4,-0.01489800401031971
0,6,0,0,0.17042852938175201
0,6,0,1,-0.14141058921813965
0,6,0,2,-0.1708916574716568
0,6,0,3,0.017778072506189346
0,6,0,4,0.10400364547967911
0,6,1,0,-0.20251475274562836
0,6,1,1,0.11080538481473923
0,6,1,2,-0.16201113164424896
0,6,1,3,0.018143804743885994
0,6,1,4,0.025837019085884094
0,6,2,0,-0.09247180819511414
0,6,2,1,0.037132322788238525
0,6,2,2,0.11002081632614136
0,6,2,3,-0.13996240496635437
0,6,2,4,0.06457039713859558
0,6,3,0,-0.19552955031394958
0,6,3,1,0.13726183772087097
0,6,3,2,0.09979026019573212
0,6,3,3,-0.2204618752002716
0,6,3,4,-0.06571115553379059
0,6,4,0,-0.2090131938457489
0,6,4,1,-0.07818946987390518
0,6,4,2,0.07874125242233276
0,6,4,3,-0.015142977237701416
0,6,4,4,-0.21017460525035858
0,7,0,0,-0.10215453803539276
0,7,0,1,-0.16808874905109406
0,7,0,2,-0.2062428593635559
0,7,0,3,0.13502733409404755
0,7,0,4,-0.059232067316770554
0,7,1,0,0.05367221310734749
0,7,1,1,-0.18625065684318542
0,7,1,2,0.12246230989694595
0,7,1,3,0.007094368804246187
0,7,1,4,0.06898310035467148
0,7,2,0,-0.21923691034317017
0,7,2,1,0.035691212862730026
0,7,2,2,-0.1171124279499054
0,7,2,3,0.11455351859331131
0,7,2,4,-0.07399410754442215
0,7,3,0,-0.1921890377998352
0,7,3,1,0.19164542853832245
0,7,3,2,0.1232101246714592
0,7,3,3,-0.16671507060527802
0,7,3,4,0.16804713010787964
0,7,4,0,0.025109652429819107
0,7,4,1,-0.11532273888587952
0,7,4,2,0.05956955999135971
0,7,4,3,0.18743622303009033
0,7,4,4,-0.16198676824569702
0,8,0,0,0.11113522201776505
0,8,0,1,-0.061418283730745316
0,8,0,2,-0.07198818027973175
0,8,0,3,-0.08547192811965942
0,8,0,4,0.06789696216583252
0,8,1,0,0.07316646724939346
0,8,1,1,0.20478717982769012
0,8,1,2,0.11743880808353424
0,8,1,3,-0.09648428857326508
0,8,1,4,-0.09016106277704239
0,8,2,0,-0.1148175597190857
0,8,2,1,0.06609823554754257
0,8,2,2,0.21609662473201752
0,8,2,3,0.10527687519788742
0,8,2,4,0.027152884751558304
0,8,3,0,0.12321437895298004
0,8,3,1,0.21932478249073029
0,8,3,2,-0.14455989003181458
0,8,3,3,0.18056751787662506
0,8,3,4,-0.15408509969711304
0,8,4,0,0.16117827594280243
0,8,4,1,0.017651265487074852
0,8,4,2,0.11224591732025146
0,8,4,3,0.14149817824363708
0,8,4,4,-0.1970878392457962
0,9,0,0,-0.20049500465393066
0,9,0,1,0.21146948635578156
0,9,0,2,-0.1522187441587448
0,9,0,3,0.18533609807491302
0,9,0,4,0.20488540828227997
0,9,1,0,0.05999036878347397
0,9,1,1,0.01484838966280222
0,9,1,2,0.126259446144104
0,9,1,3,-0.07396645843982697
0,9,1,4,0.15822549164295197
0,9,2,0,-0.05911007151007652
0,9,2,1,0.19093331694602966
0,9,2,2,-0.21394136548042297
0,9,2,3,0.08062729239463806
0,9,2,4,0.11325939744710922
0,9,3,0,-0.08442297577857971
0,9,3,1,0.008131250739097595
0,9,3,2,0.11063603311777115
0,9,3,3,0.10368552803993225
